NAME,Gender,COUNTRY,Age,Major teams,Batting style,Bowling style,BATTING_ODIs_Mat,BATTING_ODIs_Inns,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_T20Is_Mat,BATTING_T20Is_Inns,BATTING_T20Is_NO,BATTING_T20Is_Runs,BATTING_T20Is_Ave,BATTING_T20Is_BF,BATTING_T20Is_SR,BATTING_T20Is_100,BATTING_T20Is_50,BOWLING_ODIs_Mat,BOWLING_ODIs_Inns,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BOWLING_T20Is_Mat,BOWLING_T20Is_Inns,BOWLING_T20Is_Balls,BOWLING_T20Is_Runs,BOWLING_T20Is_Wkts,BOWLING_T20Is_Ave,BOWLING_T20Is_Econ,BOWLING_T20Is_SR,BOWLING_T20Is_4w,BOWLING_T20Is_5w,group
Megan White,1,Australia,39.0,"['Australia Women,', 'Brisbane Heat Women,', 'Queensland Women,', 'Victoria Women']",Right-hand bat,Right-arm medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,29.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Belinda Vakarewa,1,Australia,21.0,"['Australia Women,', 'New South Wales Under-15s Women,', 'New South Wales Under-18s Women,', 'Sydney Thunder Women']",Right-hand bat,Right-arm fast-medium,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,22.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Amanda-Jade Wellington,1,Australia,22.0,"['Adelaide Strikers Women,', 'Australia Women,', 'South Australia Under-15s Women']",Right-hand bat,Legbreak,12.0,7.0,2.0,16.0,3.2,26.0,61.53,0.0,0.0,8.0,2.0,1.0,9.0,9.0,10.0,90.0,0.0,0.0,12.0,12.0,588.0,477.0,15.0,31.8,4.86,39.2,0.0,0.0,8.0,8.0,120.0,112.0,10.0,11.2,5.6,12.0,1.0,0.0,41
Georgia Wareham,1,Australia,20.0,"['Australia Women,', 'Victoria Under-15s Women,', 'Victoria Under-18s Women']",Right-hand bat,Legbreak,6.0,1.0,0.0,10.0,10.0,25.0,40.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,258.0,203.0,6.0,33.83,4.72,43.0,0.0,0.0,11.0,11.0,147.0,152.0,12.0,12.66,6.2,12.2,0.0,0.0,41
Cri-zelda Brits,1,South Africa,36.0,"['Africa Women XI,', 'Gauteng Women,', 'South Africa Women']",Right-hand bat,Right-arm medium-fast,69.0,63.0,7.0,1622.0,28.96,2676.0,60.61,1.0,11.0,19.0,18.0,3.0,405.0,27.0,452.0,89.6,0.0,2.0,69.0,20.0,817.0,581.0,22.0,26.4,4.26,37.1,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Anne Bosch,1,South Africa,26.0,"['Border Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,4.0,2.0,0.0,17.0,8.5,36.0,47.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,36.0,31.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Kirsten Blair,1,South Africa,35.0,South Africa Women,Right-hand bat,Right-arm medium,2.0,1.0,0.0,2.0,2.0,11.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,60.0,32.0,1.0,32.0,3.2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Susan Benade,1,South Africa,37.0,South Africa Women,Right-hand bat,Right-arm medium-fast,29.0,29.0,2.0,414.0,15.33,669.0,61.88,0.0,1.0,19.0,19.0,2.0,274.0,16.11,286.0,95.8,0.0,1.0,29.0,23.0,877.0,601.0,19.0,31.63,4.11,46.1,0.0,0.0,19.0,16.0,288.0,292.0,13.0,22.46,6.08,22.1,0.0,0.0,6
Josephine Barnard,1,South Africa,41.0,South Africa Women,Right-hand bat,Right-arm offbreak,8.0,8.0,0.0,122.0,15.25,269.0,45.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,108.0,85.0,2.0,42.5,4.72,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Dinesha Devnarain,1,South Africa,31.0,South Africa Women,Right-hand bat,Right-arm medium,29.0,21.0,4.0,180.0,10.58,388.0,46.39,0.0,0.0,22.0,11.0,5.0,100.0,16.66,100.0,100.0,0.0,0.0,29.0,15.0,413.0,342.0,6.0,57.0,4.96,68.8,0.0,0.0,22.0,9.0,102.0,130.0,1.0,130.0,7.64,102.0,0.0,0.0,8
Nadine de Klerk,1,South Africa,19.0,"['Northerns Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,6.0,6.0,2.0,59.0,14.75,113.0,52.21,0.0,0.0,8.0,6.0,4.0,74.0,37.0,79.0,93.67,0.0,0.0,6.0,6.0,192.0,127.0,4.0,31.75,3.96,48.0,0.0,0.0,8.0,1.0,24.0,27.0,3.0,9.0,6.75,8.0,0.0,0.0,8
Lonell de Beer,1,South Africa,39.0,"['Northerns Women,', 'South Africa Women']",Right-hand bat,Legbreak,11.0,5.0,2.0,11.0,3.66,38.0,28.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,400.0,230.0,9.0,25.55,3.45,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
Moseline Daniels,1,South Africa,29.0,"['Boland Women,', 'South Africa Emerging Players Women,', 'South Africa Women,', 'Western Province Women']",Left-hand bat,Left-arm medium,33.0,12.0,8.0,40.0,10.0,92.0,43.47,0.0,0.0,35.0,11.0,7.0,19.0,4.75,38.0,50.0,0.0,0.0,33.0,33.0,1397.0,931.0,28.0,33.25,3.99,49.8,1.0,0.0,35.0,34.0,687.0,552.0,23.0,24.0,4.82,29.8,0.0,0.0,23
Cindy Eksteen,1,South Africa,42.0,"['Orange Free State Women,', 'South Africa Women']",Right-hand bat,Right-arm fast-medium,36.0,30.0,3.0,435.0,16.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,32.0,1486.0,863.0,28.0,30.82,3.48,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Shandre Fritz,1,South Africa,34.0,South Africa Women,Right-hand bat,Right-arm medium,59.0,51.0,6.0,959.0,21.31,1672.0,57.35,0.0,5.0,26.0,23.0,3.0,384.0,19.2,374.0,102.67,1.0,1.0,59.0,24.0,742.0,506.0,22.0,23.0,4.09,33.7,1.0,0.0,26.0,3.0,42.0,60.0,1.0,60.0,8.57,42.0,0.0,0.0,8
Yolani Fourie,1,South Africa,30.0,"['South Africa Women,', 'Western Province Women']",Right-hand bat,Right-arm offbreak,15.0,8.0,3.0,43.0,8.6,79.0,54.43,0.0,0.0,10.0,2.0,1.0,11.0,11.0,14.0,78.57,0.0,0.0,15.0,14.0,486.0,344.0,12.0,28.66,4.24,40.5,0.0,0.0,10.0,9.0,120.0,134.0,3.0,44.66,6.7,40.0,0.0,0.0,8
Lara Goodall,1,South Africa,23.0,"['South Africa Women,', 'Western Province Women']",Right-hand bat,Right-arm medium,16.0,12.0,0.0,168.0,14.0,293.0,57.33,0.0,1.0,6.0,6.0,1.0,70.0,14.0,82.0,85.36,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Debby Hughes,1,South Africa,42.0,"['Orange Free State Women,', 'South Africa Women']",Right-hand bat,Right-arm fast,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,78.0,37.0,1.0,37.0,2.84,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
Alison Hodgkinson,1,South Africa,42.0,"['Boland Women,', 'South Africa Women,', 'Western Province Women']",Right-hand bat,Legbreak,38.0,37.0,4.0,598.0,18.12,1164.0,51.37,0.0,2.0,8.0,7.0,0.0,161.0,23.0,215.0,74.88,0.0,1.0,38.0,4.0,114.0,59.0,1.0,59.0,3.1,114.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
Shabnim Ismail,1,South Africa,31.0,"['Gauteng Women,', 'South Africa Women,', 'Western Province Women']",Left-hand bat,Right-arm fast-medium,89.0,44.0,11.0,392.0,11.87,647.0,60.58,0.0,0.0,75.0,31.0,11.0,132.0,6.6,190.0,69.47,0.0,0.0,89.0,89.0,4339.0,2609.0,127.0,20.54,3.6,34.1,4.0,1.0,75.0,74.0,1546.0,1528.0,80.0,19.1,5.93,19.3,0.0,1.0,15
Nadine Moodley,1,South Africa,29.0,"['KwaZulu-Natal Women,', 'South Africa Emerging Players Women,', 'South Africa Women,', 'Western Province Women']",Right-hand bat,Right-arm medium,9.0,8.0,0.0,80.0,10.0,163.0,49.07,0.0,1.0,9.0,5.0,1.0,30.0,7.5,55.0,54.54,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Annelie Minny,1,South Africa,33.0,South Africa Women,Right-hand bat,Right-arm offbreak,14.0,12.0,1.0,227.0,20.63,308.0,73.7,0.0,2.0,5.0,4.0,0.0,52.0,13.0,71.0,73.23,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Masabata Klaas,1,South Africa,28.0,"['Central Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,41.0,27.0,12.0,89.0,5.93,187.0,47.59,0.0,0.0,31.0,10.0,3.0,25.0,3.57,27.0,92.59,0.0,0.0,41.0,40.0,1427.0,1147.0,28.0,40.96,4.82,50.9,0.0,0.0,31.0,28.0,477.0,607.0,16.0,37.93,7.63,29.8,0.0,0.0,8
Odine Kirsten,1,South Africa,25.0,"['Easterns Women,', 'South Africa Under-19s Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,9.0,5.0,2.0,35.0,11.66,75.0,46.66,0.0,0.0,2.0,2.0,1.0,5.0,5.0,5.0,100.0,0.0,0.0,9.0,9.0,402.0,269.0,9.0,29.88,4.01,44.6,1.0,0.0,2.0,2.0,30.0,45.0,1.0,45.0,9.0,30.0,0.0,0.0,8
Ashlyn Kilowan,1,South Africa,37.0,"['Africa Women XI,', 'South Africa Women']",Left-hand bat,Left-arm medium,32.0,16.0,4.0,124.0,10.33,200.0,62.0,0.0,0.0,11.0,6.0,2.0,33.0,8.25,41.0,80.48,0.0,0.0,32.0,31.0,1347.0,778.0,33.0,23.57,3.46,40.8,1.0,0.0,11.0,11.0,218.0,236.0,10.0,23.6,6.49,21.8,0.0,0.0,23
Ayabonga Khaka,1,South Africa,27.0,"['Border Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,54.0,28.0,10.0,79.0,4.38,183.0,43.16,0.0,0.0,17.0,4.0,3.0,4.0,4.0,6.0,66.66,0.0,0.0,54.0,54.0,2519.0,1736.0,62.0,28.0,4.13,40.6,0.0,0.0,17.0,17.0,306.0,352.0,17.0,20.7,6.9,18.0,1.0,0.0,8
Marizanne Kapp,1,South Africa,29.0,"['Eastern Province Women,', 'South Africa Women,', 'Sydney Sixers Women']",Right-hand bat,Right-arm medium,99.0,86.0,22.0,1708.0,26.68,2533.0,67.42,1.0,7.0,73.0,60.0,15.0,791.0,17.57,836.0,94.61,0.0,0.0,99.0,94.0,4287.0,2628.0,109.0,24.11,3.67,39.3,3.0,0.0,73.0,63.0,1235.0,1103.0,54.0,20.42,5.35,22.8,1.0,0.0,15
Zintle Mali,1,South Africa,25.0,"['Border Women,', 'South Africa Emerging Players Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,7.0,3.0,2.0,3.0,3.0,8.0,37.5,0.0,0.0,9.0,1.0,1.0,2.0,0.0,3.0,66.66,0.0,0.0,7.0,6.0,132.0,81.0,4.0,20.25,3.68,33.0,0.0,0.0,9.0,8.0,153.0,210.0,6.0,35.0,8.23,25.5,0.0,0.0,8
Sune Luus,1,South Africa,23.0,"['Northerns Women,', 'South Africa Under-19s Women,', 'South Africa Women']",Right-hand bat,Legbreak,70.0,54.0,11.0,927.0,21.55,1508.0,61.47,0.0,7.0,58.0,39.0,12.0,484.0,17.92,446.0,108.52,0.0,2.0,70.0,60.0,2333.0,1712.0,88.0,19.45,4.4,26.5,3.0,4.0,58.0,43.0,664.0,648.0,36.0,18.0,5.85,18.4,1.0,2.0,47
Sunette Loubser,1,South Africa,37.0,"['Boland Women,', 'South Africa Women']",Right-hand bat,Right-arm offbreak,60.0,33.0,9.0,306.0,12.75,585.0,52.3,0.0,0.0,43.0,23.0,6.0,127.0,7.47,173.0,73.41,0.0,0.0,60.0,57.0,2724.0,1392.0,80.0,17.4,3.06,34.0,2.0,1.0,43.0,43.0,814.0,831.0,31.0,26.8,6.12,26.2,0.0,0.0,32
Johmari Logtenberg,1,South Africa,30.0,South Africa Women,Right-hand bat,Right-arm medium,26.0,26.0,4.0,848.0,38.54,1149.0,73.8,2.0,5.0,2.0,2.0,0.0,30.0,15.0,26.0,115.38,0.0,0.0,26.0,11.0,297.0,206.0,11.0,18.72,4.16,27.0,0.0,0.0,2.0,2.0,42.0,67.0,2.0,33.5,9.57,21.0,0.0,0.0,8
Marcia Letsoalo,1,South Africa,35.0,South Africa Women,Right-hand bat,Right-arm medium,68.0,23.0,12.0,68.0,6.18,185.0,36.75,0.0,0.0,48.0,12.0,6.0,20.0,3.33,47.0,42.55,0.0,0.0,68.0,66.0,2615.0,1502.0,44.0,34.13,3.44,59.4,0.0,0.0,48.0,43.0,626.0,662.0,19.0,34.84,6.34,32.9,0.0,0.0,32
Lizelle Lee,1,South Africa,27.0,"['Mpumalanga Women,', 'North West Women,', 'South Africa Emerging Players Women,', 'South Africa Women']",Right-hand bat,Right-arm medium-fast,73.0,72.0,4.0,2291.0,33.69,2661.0,86.09,2.0,16.0,57.0,57.0,7.0,1165.0,23.3,1146.0,101.65,0.0,7.0,73.0,6.0,119.0,93.0,3.0,31.0,4.68,39.6,0.0,0.0,57.0,4.0,42.0,43.0,0.0,0.0,6.14,0.0,0.0,0.0,44
Alexis le Breton,1,South Africa,34.0,"['South Africa Women,', 'Western Province Women']",Right-hand bat,Right-arm medium,6.0,3.0,2.0,4.0,4.0,16.0,25.0,0.0,0.0,5.0,2.0,0.0,24.0,12.0,24.0,100.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Stacy Lackay,1,South Africa,25.0,"['Boland Women,', 'South Africa Under-19s Women,', 'South Africa Women']",Right-hand bat,Right-arm offbreak,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,2.0,16.0,8.0,24.0,66.66,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,24.0,59.0,2.0,29.5,14.75,12.0,0.0,0.0,1
Akhona Nyiki,1,South Africa,27.0,"['Border Women,', 'South Africa Women']",Right-hand bat,Right-arm offbreak,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,32.0,2.0,16.0,3.55,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Raisibe Ntozakhe,1,South Africa,23.0,"['Gauteng Women,', 'South Africa Women']",Right-hand bat,Right-arm offbreak,17.0,7.0,3.0,8.0,2.0,30.0,26.66,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,756.0,465.0,12.0,38.75,3.69,63.0,0.0,0.0,12.0,11.0,168.0,227.0,3.0,75.66,8.1,56.0,0.0,0.0,8
Jana Nell,1,South Africa,29.0,"['East Coast Women,', 'Eastern Province Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,17.0,8.5,15.0,113.33,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,24.0,12.0,2.0,6.0,3.0,12.0,0.0,0.0,40
Nolu Ndzundzu,1,South Africa,42.0,"['Border Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,16.0,6.0,4.0,14.0,7.0,60.0,23.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,564.0,304.0,8.0,38.0,3.23,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Yolandi Potgieter,1,South Africa,30.0,"['Boland Women,', 'South Africa Women,', 'West Coast Women,', 'Western Province Women']",Right-hand bat,Right-arm medium,16.0,13.0,1.0,96.0,8.0,260.0,36.92,0.0,0.0,7.0,1.0,1.0,5.0,0.0,6.0,83.33,0.0,0.0,16.0,10.0,280.0,195.0,6.0,32.5,4.17,46.6,0.0,0.0,7.0,5.0,60.0,60.0,0.0,0.0,6.0,0.0,0.0,0.0,40
Shafeeqa Pillay,1,South Africa,34.0,South Africa Women,Left-hand bat,Right-arm medium,12.0,10.0,2.0,50.0,6.25,131.0,38.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,48.0,16.0,1.0,16.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Hanri Strydom,1,South Africa,39.0,South Africa Women,Right-hand bat,Right-arm medium,8.0,8.0,1.0,122.0,17.42,286.0,42.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,140.0,127.0,3.0,42.33,5.44,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Andrie Steyn,1,South Africa,23.0,"['North Women (South Africa),', 'Northerns Women,', 'South Africa Under-19s Women,', 'South Africa Women']",Right-hand bat,Right-arm medium-fast,29.0,28.0,1.0,691.0,25.59,1125.0,61.42,1.0,4.0,5.0,3.0,1.0,42.0,21.0,62.0,67.74,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Tamara Reeves,1,South Africa,37.0,South Africa Women,Right-hand bat,Right-arm medium,4.0,4.0,0.0,20.0,5.0,37.0,54.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Alicia Smith,1,South Africa,35.0,"['Africa Women XI,', 'Boland Women,', 'South Africa Women']",Right-hand bat,Right-arm fast-medium,37.0,30.0,3.0,557.0,20.62,888.0,62.72,0.0,1.0,14.0,13.0,3.0,156.0,15.6,192.0,81.25,0.0,0.0,37.0,36.0,1699.0,1059.0,50.0,21.18,3.73,33.9,1.0,1.0,14.0,10.0,156.0,182.0,7.0,26.0,7.0,22.2,0.0,0.0,27
Tumi Sekhukhune,1,South Africa,21.0,"['Easterns Women,', 'South Africa Emerging Players Women,', 'South Africa Under-19s Women,', 'South Africa Women']",Left-hand bat,Right-arm fast-medium,6.0,3.0,1.0,9.0,4.5,18.0,50.0,0.0,0.0,10.0,2.0,0.0,3.0,1.5,9.0,33.33,0.0,0.0,6.0,5.0,258.0,213.0,7.0,30.42,4.95,36.8,0.0,0.0,10.0,10.0,180.0,178.0,8.0,22.25,5.93,22.5,0.0,0.0,27
Chloe Tryon,1,South Africa,25.0,"['KwaZulu-Natal Women,', 'South Africa Under-19s Women,', 'South Africa Women']",Right-hand bat,Left-arm medium-fast,71.0,60.0,10.0,1184.0,23.68,1210.0,97.85,0.0,8.0,52.0,43.0,16.0,608.0,22.51,441.0,137.86,0.0,0.0,71.0,46.0,1604.0,1068.0,32.0,33.37,3.99,50.1,0.0,0.0,52.0,32.0,468.0,530.0,19.0,27.89,6.79,24.6,0.0,0.0,34
Kirstie Thomson,1,South Africa,31.0,"['Gauteng Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,9.0,9.0,1.0,150.0,18.75,237.0,63.29,0.0,0.0,6.0,4.0,0.0,54.0,13.5,75.0,72.0,0.0,0.0,9.0,5.0,66.0,78.0,0.0,0.0,7.09,0.0,0.0,0.0,6.0,2.0,35.0,50.0,0.0,0.0,8.57,0.0,0.0,0.0,40
Elriesa Theunissen,1,South Africa,26.0,"['North West Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,3.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,48.0,28.0,2.0,14.0,3.5,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Nonkhululeko Thabethe,1,South Africa,27.0,"['Gauteng Women,', 'South Africa Emerging Players Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Claire Terblanche,1,South Africa,35.0,"['Eastern Province Women,', 'South Africa Women']",Right-hand bat,Right-arm offbreak,21.0,18.0,5.0,289.0,22.23,561.0,51.51,0.0,1.0,5.0,4.0,1.0,34.0,11.33,47.0,72.34,0.0,0.0,21.0,8.0,180.0,119.0,3.0,39.66,3.96,60.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Angelique Taai,1,South Africa,32.0,South Africa Women,Right-hand bat,Right-arm medium-fast,13.0,8.0,3.0,60.0,12.0,120.0,50.0,0.0,0.0,7.0,6.0,1.0,21.0,4.2,23.0,91.3,0.0,0.0,13.0,9.0,214.0,122.0,2.0,61.0,3.42,107.0,0.0,0.0,7.0,6.0,93.0,117.0,6.0,19.5,7.54,15.5,0.0,0.0,6
Sunette Viljoen,1,South Africa,36.0,"['North West Women,', 'South Africa Women']",Right-hand bat,Right-arm medium,17.0,14.0,2.0,198.0,16.5,278.0,71.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,228.0,166.0,5.0,33.2,4.36,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Dane van Niekerk,1,South Africa,26.0,"['Highveld Women,', 'Northerns Women,', 'South Africa Women']",Right-hand bat,Legbreak,99.0,78.0,22.0,2048.0,36.57,3094.0,66.19,1.0,9.0,76.0,67.0,10.0,1699.0,29.8,1786.0,95.12,0.0,10.0,99.0,95.0,4206.0,2469.0,128.0,19.28,3.52,32.8,6.0,2.0,76.0,73.0,1315.0,1197.0,58.0,20.63,5.46,22.6,1.0,0.0,15
Charlize van der Westhuizen,1,South Africa,35.0,South Africa Women,Right-hand bat,Slow left-arm orthodox,33.0,23.0,7.0,165.0,10.31,433.0,38.1,0.0,0.0,12.0,6.0,1.0,37.0,7.4,42.0,88.09,0.0,0.0,33.0,30.0,1519.0,814.0,26.0,31.3,3.21,58.4,1.0,0.0,12.0,12.0,271.0,268.0,10.0,26.8,5.93,27.1,0.0,0.0,9
Yulandi van der Merwe,1,South Africa,42.0,"['Northerns Women,', 'South Africa Women']",Right-hand bat,Right-arm medium-fast,18.0,10.0,5.0,111.0,22.2,168.0,66.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,776.0,576.0,14.0,41.14,4.45,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
Erné Webber,1,South Africa,42.0,"['Eastern Province Women,', 'South Africa Women']",Right-hand bat,Right-arm offbreak,1.0,1.0,0.0,6.0,6.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pamela Alfred,1,West Indies,41.0,West Indies Women,Right-hand bat,Right-arm medium,4.0,4.0,0.0,53.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,156.0,91.0,3.0,30.33,3.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Kirbyina Alexander,1,West Indies,32.0,West Indies Women,Right-hand bat,Right-arm fast,20.0,14.0,3.0,70.0,6.36,230.0,30.43,0.0,0.0,6.0,4.0,2.0,15.0,7.5,15.0,100.0,0.0,0.0,20.0,19.0,582.0,332.0,17.0,19.52,3.42,34.2,0.0,0.0,6.0,5.0,78.0,85.0,3.0,28.33,6.53,26.0,0.0,0.0,49
Britney Cooper,1,West Indies,30.0,West Indies Women,Right-hand bat,Right-arm fast-medium,40.0,34.0,5.0,422.0,14.55,738.0,57.18,0.0,1.0,59.0,51.0,8.0,452.0,10.51,0.0,0.0,0.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Shamilia Connell,1,West Indies,27.0,"['Barbados Women,', 'West Indies Women']",Right-hand bat,Right-arm fast,29.0,16.0,9.0,55.0,7.85,128.0,42.96,0.0,0.0,34.0,6.0,4.0,25.0,12.5,37.0,67.56,0.0,0.0,29.0,29.0,1017.0,773.0,17.0,45.47,4.56,59.8,0.0,0.0,34.0,32.0,569.0,575.0,20.0,28.75,6.06,28.4,0.0,0.0,49
Shemaine Campbelle,1,West Indies,27.0,West Indies Women,Right-hand bat,Right-arm medium-fast,77.0,64.0,14.0,991.0,19.82,1700.0,58.29,1.0,1.0,91.0,65.0,15.0,655.0,13.1,0.0,0.0,0.0,0.0,77.0,38.0,1277.0,753.0,21.0,35.85,3.53,60.8,0.0,0.0,91.0,44.0,793.0,676.0,34.0,19.88,5.11,23.3,0.0,0.0,32
